"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1_071764_IW1_20240101T005955_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:56Z","2024-01-01T00:59:59Z","32.42260471874646","76.16351856153477","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW1/VV/3.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71764","111489078","034_071764_IW1","3","2024-01-01T00:59:55Z","2432.1724257747","21571","IW1"
"S1_071764_IW1_20240101T005955_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:56Z","2024-01-01T00:59:59Z","32.42260471874646","76.16351856153477","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW1/VH/3.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71764","111489078","034_071764_IW1","3","2024-01-01T00:59:55Z","2432.1724257747","21571","IW1"
"OPERA_L2_RTC-S1_T034-071764-IW2_20240101T005955Z_20240101T114027Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:58:15Z","RTC","2024-01-01T00:59:55Z","2024-01-01T00:59:59Z","32.518279059533654","75.24642350411783","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071764-IW2_20240101T005955Z_20240101T114027Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0484_0490_051906_034","","","","","","","","","","",""
"S1_071763_IW3_20240101T005954_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:55Z","2024-01-01T00:59:58Z","32.74138509863034","74.40342001781325","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW3/VV/3.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71763","111489077","034_071763_IW3","3","2024-01-01T00:59:54Z","2431.3132036638","24617","IW3"
"S1_071763_IW3_20240101T005954_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:55Z","2024-01-01T00:59:58Z","32.74138509863034","74.40342001781325","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW3/VH/3.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71763","111489077","034_071763_IW3","3","2024-01-01T00:59:54Z","2431.3132036638","24617","IW3"
"OPERA_L2_RTC-S1_T034-071764-IW1_20240101T005955Z_20240101T114027Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:58:04Z","RTC","2024-01-01T00:59:55Z","2024-01-01T00:59:58Z","32.440461689734974","76.12868403585298","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071764-IW1_20240101T005955Z_20240101T114027Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0484_0490_051906_034","","","","","","","","","","",""
"S1_071763_IW2_20240101T005953_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:54Z","2024-01-01T00:59:57Z","32.67084947977984","75.28608753958234","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW2/VV/2.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71763","111489077","034_071763_IW2","2","2024-01-01T00:59:53Z","2430.3573696638","25482","IW2"
"S1_071763_IW2_20240101T005953_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:54Z","2024-01-01T00:59:57Z","32.67084947977984","75.28608753958234","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW2/VH/2.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71763","111489077","034_071763_IW2","2","2024-01-01T00:59:53Z","2430.3573696638","25482","IW2"
"OPERA_L2_RTC-S1_T034-071763-IW3_20240101T005954Z_20240101T114027Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:19:47Z","RTC","2024-01-01T00:59:54Z","2024-01-01T00:59:57Z","32.75482467973693","74.40274372127982","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071763-IW3_20240101T005954Z_20240101T114027Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0484_0490_051906_034","","","","","","","","","","",""
"S1_071763_IW1_20240101T005952_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:53Z","2024-01-01T00:59:56Z","32.58873495977791","76.20070287752455","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW1/VV/2.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71763","111489077","034_071763_IW1","2","2024-01-01T00:59:52Z","2429.4118136638","21571","IW1"
"S1_071763_IW1_20240101T005952_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:53Z","2024-01-01T00:59:56Z","32.58873495977791","76.20070287752455","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW1/VH/2.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71763","111489077","034_071763_IW1","2","2024-01-01T00:59:52Z","2429.4118136638","21571","IW1"
"OPERA_L2_RTC-S1_T034-071763-IW2_20240101T005953Z_20240101T114027Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:52:29Z","RTC","2024-01-01T00:59:53Z","2024-01-01T00:59:56Z","32.68536756916765","75.27348395872129","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071763-IW2_20240101T005953Z_20240101T114027Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0484_0490_051906_034","","","","","","","","","","",""
"S1_071762_IW3_20240101T005951_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:52Z","2024-01-01T00:59:55Z","32.907365678198325","74.43718287609313","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW3/VV/2.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71762","111489076","034_071762_IW3","2","2024-01-01T00:59:51Z","2428.5546471092","24617","IW3"
"S1_071762_IW3_20240101T005951_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:52Z","2024-01-01T00:59:55Z","32.907365678198325","74.43718287609313","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW3/VH/2.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71762","111489076","034_071762_IW3","2","2024-01-01T00:59:51Z","2428.5546471092","24617","IW3"
"OPERA_L2_RTC-S1_T034-071763-IW1_20240101T005952Z_20240101T114027Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:40:32Z","RTC","2024-01-01T00:59:52Z","2024-01-01T00:59:55Z","32.608366209700954","76.15511435277588","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071763-IW1_20240101T005952Z_20240101T114027Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0484_0490_051906_034","","","","","","","","","","",""
"S1_071762_IW2_20240101T005950_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:51Z","2024-01-01T00:59:54Z","32.83692143576554","75.32155317207986","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW2/VV/1.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71762","111489076","034_071762_IW2","1","2024-01-01T00:59:50Z","2427.5988131092","25482","IW2"
"S1_071762_IW2_20240101T005950_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:51Z","2024-01-01T00:59:54Z","32.83692143576554","75.32155317207986","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW2/VH/1.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71762","111489076","034_071762_IW2","1","2024-01-01T00:59:50Z","2427.5988131092","25482","IW2"
"OPERA_L2_RTC-S1_T034-071762-IW3_20240101T005951Z_20240101T114027Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:11:39Z","RTC","2024-01-01T00:59:51Z","2024-01-01T00:59:54Z","32.92131457316957","74.43360927693784","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071762-IW3_20240101T005951Z_20240101T114027Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0484_0490_051906_034","","","","","","","","","","",""
"S1_071762_IW1_20240101T005949_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:50Z","2024-01-01T00:59:53Z","32.7548573979307","76.2379475439568","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW1/VV/1.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71762","111489076","034_071762_IW1","1","2024-01-01T00:59:49Z","2426.6532571092","21571","IW1"
"S1_071762_IW1_20240101T005949_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:50Z","2024-01-01T00:59:53Z","32.7548573979307","76.2379475439568","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW1/VH/1.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71762","111489076","034_071762_IW1","1","2024-01-01T00:59:49Z","2426.6532571092","21571","IW1"
"OPERA_L2_RTC-S1_T034-071762-IW2_20240101T005950Z_20240101T114027Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:40:32Z","RTC","2024-01-01T00:59:50Z","2024-01-01T00:59:53Z","32.85342908298428","75.2986375998469","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071762-IW2_20240101T005950Z_20240101T114027Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0484_0490_051906_034","","","","","","","","","","",""
"S1_071761_IW3_20240101T005948_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:49Z","2024-01-01T00:59:52Z","33.07333989288779","74.47097812278294","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW3/VV/1.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71761","111489075","034_071761_IW3","1","2024-01-01T00:59:48Z","2425.7960905546","24617","IW3"
"S1_071761_IW3_20240101T005948_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:49Z","2024-01-01T00:59:52Z","33.07333989288779","74.47097812278294","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW3/VH/1.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71761","111489075","034_071761_IW3","1","2024-01-01T00:59:48Z","2425.7960905546","24617","IW3"
"OPERA_L2_RTC-S1_T034-071762-IW1_20240101T005949Z_20240101T114027Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:55:54Z","RTC","2024-01-01T00:59:49Z","2024-01-01T00:59:52Z","32.775474354664176","76.1865506516497","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071762-IW1_20240101T005949Z_20240101T114027Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0484_0490_051906_034","","","","","","","","","","",""
"S1_071761_IW2_20240101T005947_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:48Z","2024-01-01T00:59:51Z","33.00298586070904","75.35706550171712","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW2/VV/0.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71761","111489075","034_071761_IW2","0","2024-01-01T00:59:47Z","2424.8402565546","25482","IW2"
"S1_071761_IW2_20240101T005947_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:48Z","2024-01-01T00:59:51Z","33.00298586070904","75.35706550171712","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW2/VH/0.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71761","111489075","034_071761_IW2","0","2024-01-01T00:59:47Z","2424.8402565546","25482","IW2"
"OPERA_L2_RTC-S1_T034-071761-IW3_20240101T005948Z_20240101T114027Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:15:46Z","RTC","2024-01-01T00:59:48Z","2024-01-01T00:59:51Z","33.08787564068121","74.4624971430791","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071761-IW3_20240101T005948Z_20240101T114027Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0484_0490_051906_034","","","","","","","","","","",""
"S1_071761_IW1_20240101T005946_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:47Z","2024-01-01T00:59:50Z","32.920971748568135","76.27525181332422","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW1/VV/0.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71761","111489075","034_071761_IW1","0","2024-01-01T00:59:46Z","2423.8988116672","21571","IW1"
"S1_071761_IW1_20240101T005946_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:47Z","2024-01-01T00:59:50Z","32.920971748568135","76.27525181332422","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW1/VH/0.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71761","111489075","034_071761_IW1","0","2024-01-01T00:59:46Z","2423.8988116672","21571","IW1"
"S1_071760_IW3_20240101T005945_VV_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:47Z","2024-01-01T00:59:50Z","33.239307272740916","74.50480623316098","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW3/VV/0.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71760","111489074","034_071760_IW3","0","2024-01-01T00:59:45Z","2423.037534","24617","IW3"
"S1_071760_IW3_20240101T005945_VH_F2DB-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:47Z","2024-01-01T00:59:50Z","33.239307272740916","74.50480623316098","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005945_20240101T010012_051906_064573_F2DB/IW3/VH/0.tiff","","","","","S1A_IWDV_0484_0490_051906_034","","","","71760","111489074","034_071760_IW3","0","2024-01-01T00:59:45Z","2423.037534","24617","IW3"
"S1A_IW_RAW__0SDV_20240101T005917_20240101T005950_051906_064573_5E81","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","479","2024-01-01T00:59:50.186272Z","2024-01-01T00:59:17Z","RAW","2024-01-01T00:59:17Z","2024-01-01T00:59:50Z","33.6652","75.6943","34.7705","74.5702","32.8141","74.1833","34.5018","77.2344","32.5457","76.7865","","DESCENDING","https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20240101T005917_20240101T005950_051906_064573_5E81.zip","1588.2926998138428","","","0","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1A_IW_RAW__0SDV_20240101T005917_20240101T005950_051906_064573_5E81","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","479","2024-01-01T00:59:50.186272Z","2024-01-01T00:59:17Z","METADATA_RAW","2024-01-01T00:59:17Z","2024-01-01T00:59:50Z","33.6652","75.6943","34.7705","74.5702","32.8141","74.1833","34.5018","77.2344","32.5457","76.7865","","DESCENDING","https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20240101T005917_20240101T005950_051906_064573_5E81.iso.xml","0.039666175842285156","","","0","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071761-IW2_20240101T005947Z_20240101T114027Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:47:14Z","RTC","2024-01-01T00:59:47Z","2024-01-01T00:59:50Z","33.01999293803802","75.33162975258958","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071761-IW2_20240101T005947Z_20240101T114027Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0484_0490_051906_034","","","","","","","","","","",""
"S1_071760_IW2_20240101T005944_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:45Z","2024-01-01T00:59:49Z","33.169043249535974","75.39262378469338","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VV/9.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71760","111489074","034_071760_IW2","9","2024-01-01T00:59:44Z","2422.0816998788","25482","IW2"
